entity_id,entity_name,sector,country,ownership_type,auditor_tier,industry_cyclicality,hedging_policy,covenant_quality,sanctions_exposure,financials_audited,revenue_usd_m,ebitda_margin_pct,ebit_margin_pct,cash_usd_m,total_assets_usd_m,equity_usd_m,net_debt_usd_m,debt_to_equity,interest_expense_usd_m,interest_coverage,operating_cf_usd_m,capex_usd_m,fcf_usd_m,dscr,current_ratio,quick_ratio,dso_days,dpo_days,dio_days,revenue_cagr_3y_pct,years_in_operation,governance_score_0_100,esg_controversies_3y,country_risk_0_100,fx_revenue_pct,collateral_coverage_pct,payment_incidents_12m,legal_disputes_open,PD_1y_pct,LGD_pct,EAD_usd_m,implied_rating,risk_bucket
SYN000011,Synthetic Entity 000011,Technology,India,Private,Other,Medium,Partial,Strong,,No,4366.77993983931,10.026116087804967,6.729978723451814,768.2651789707011,4876.892585429595,1931.724224069916,37.871013012936864,0.01967433741091974,3.5548867213326205,29.658763394351887,343.225329715943,349.3408512287497,-6.115521512806708,5.037065129883076,1.996623538973907,1.7634121126591957,36.261978686813265,73.42746238510384,53.657885134182116,-7.271243324536911,116.830370758058,60.464785389799275,0,35.381645087954084,96.59577729910154,11.287092660786394,0,0,,,,,Low
SYN000012,Synthetic Entity 000012,Media,India,State,Other,High,Comprehensive,Weak,,Yes,19756.701208492337,15.254112002473175,9.269465838497846,1901.3796549269648,24458.24104848281,13334.766797188551,2246.8523658370077,0.16797820113365608,272.93911816422616,6.304988741221554,1835.4831558549402,444.1459087136236,1391.3372471413165,4.962848750157248,0.839617559471517,0.6199020850793808,34.71537228260696,94.67928280278699,52.693752062003234,25.086209182535118,48.17232261311803,83.25560961089403,0,3.8373826171477043,61.00248902716199,51.96744157665386,0,0,,,,,Low
SYN000013,Synthetic Entity 000013,Consumer Goods,United Kingdom,Private,Big4,High,,Standard,,No,13894.770453018993,19.093453801277366,14.537791021761103,1279.6466607279078,17673.070501416303,9431.048548094328,2595.019691901713,0.30279282099058796,209.12035673885438,9.985092656242154,1880.4438667498202,735.1587316827614,1145.285135067059,4.750917188792426,1.7850936074931647,1.4698347107137217,53.042311018211876,76.75769670105403,60.71351303054047,8.969708629463932,30.483868664711082,69.4377031521329,1,13.255622342773075,57.66680403015362,67.8939794275219,0,1,,,,,Low
SYN000014,Synthetic Entity 000014,Retail,Brazil,Public,Other,High,Partial,Standard,,Yes,12449.722146303557,30.243693234685917,22.647184023892382,2145.5687071938987,20821.154957337432,12351.825856555608,3198.2563182121594,0.25241659719820836,222.3264657624245,11.566068894298219,2748.8024786844617,879.1188456845131,1869.6836329999487,4.898958797356956,1.6480847222963881,1.412197350163099,74.88355788138985,31.410499882397467,73.78118982373091,9.833691668966523,38.63722360847062,66.58263728519361,2,11.515870075619947,20.045077075346647,58.8116974162068,0,1,,,,,Low
SYN000015,Synthetic Entity 000015,Technology,India,Public,Other,Medium,Comprehensive,Strong,,Yes,13049.790244256483,24.36496465564095,21.227999230198016,2191.8720649327042,11382.815086968158,6840.012462968229,1577.1606014952506,0.25970577582668053,106.14667239806847,24.53762693205965,2216.2086513536806,1351.2679345908616,864.940716762819,4.932534967586299,1.6429948431601333,1.1231405499417433,95.73852042151756,57.81505622061798,61.50800540501631,21.38699517838872,64.30762838348429,72.01947948803725,0,59.55500113409718,27.403992591739172,110.24658605446595,0,0,,,,,Low
SYN000016,Synthetic Entity 000016,Technology,United States,Public,Big4,Medium,Comprehensive,Standard,Indirect,Yes,10653.856525876014,22.120667520360495,18.712250384784042,1254.894828797888,20469.10254450201,10707.081229050278,1017.0089490178489,0.09808358731635208,115.78845398708148,16.495796780866083,1836.667865227349,455.70780989228473,1380.9600553350642,5.2996748880593465,1.9740535916300734,1.4921037939809805,56.92999785520694,47.913701652516295,39.72201098656366,6.11173926027605,44.78761313610345,88.79153958302456,2,10.851680395009875,12.631357749980648,63.428080479709834,2,0,,,,,Low
SYN000017,Synthetic Entity 000017,Telecommunications,India,Public,Big4,Medium,,Weak,,Yes,3505.785064229789,26.516014677681213,21.493993827185626,585.1968802652542,3123.1306337382634,1866.0098688821383,0.0,0.0,0.5068610154830451,30.537376460067254,924.5775176309535,231.4880737554519,693.0894438755016,5.01165486618709,1.2454403953983575,0.8228315189298167,50.93317684875369,115.50692909676175,92.89099440537736,4.223108228296191,30.906164504535774,90.57244544118777,1,70.23721072947654,6.237178627357664,6.166651083627388,1,0,,,,,Low
SYN000018,Synthetic Entity 000018,Telecommunications,United States,State,Big4,Medium,Partial,Weak,,Yes,5275.23144512002,20.123429934640264,16.56156516288099,990.4131317246733,7238.056534745474,2766.4769268339196,0.0,0.0,0.4937079152733688,30.243356732277338,736.0812760976422,522.269689023794,213.81158707384827,4.781305725907604,1.7868134252228987,1.6964204902868347,55.5811110526477,84.54276862958854,55.58994735117342,15.895486956748261,64.0301929642122,65.34855196683607,1,16.115340159703813,18.923204332275105,33.88040565421479,0,1,,,,,Low
SYN000019,Synthetic Entity 000019,Pharmaceuticals,United States,Public,Big4,High,Partial,Standard,,Yes,19903.811866038493,16.458160262374054,8.090973928976238,1941.1891139798663,24815.253669852842,13104.304441713013,2230.7367214207475,0.17185778735539445,271.99906488357925,5.993775434925797,1933.7489492312563,462.0500884125102,1471.6988608187462,4.884136768126011,0.8260830664874149,0.6131744735642096,36.10841128795048,92.35156873156997,52.227460389255214,26.056665409874693,47.41896024363286,82.75753679819748,0,5.209804676572777,56.8250183265442,50.20723227013623,0,0,,,,,Low
SYN000020,Synthetic Entity 000020,Real Estate,United States,Public,Big4,Medium,Partial,Weak,,No,12112.578484847385,31.19299065592158,22.59449241150546,2070.3718683840093,20541.083662168883,12408.61146564159,3147.4306095340635,0.2355770086444059,216.13437497986618,12.420911200558375,2866.1921638468366,846.3391094237656,2019.853054423071,4.816124352636375,1.6022164253213624,1.413158216818973,73.08362920049325,33.406227105233384,75.4946098760641,9.659740753141579,38.41551592883399,67.2244800014385,2,10.070465539530613,20.38958437684116,57.122688797600496,0,1,,,,,Low
SYN000021,Synthetic Entity 000021,Consumer Goods,Singapore,Public,Big4,Low,Partial,Weak,Indirect,Yes,3397.82720526466,26.11777484187915,22.53442640669866,568.4728759225167,2970.1593916561665,1674.7540258576319,0.0,0.0,0.47800308454844764,28.46758026603573,880.4087611214356,225.60599173401602,654.8027693874196,5.013983916198965,1.241810941396266,0.8219346413616914,53.00578118783847,116.71864266624475,91.46864699260031,1.785632199521848,30.62412207609325,89.76298930168736,1,72.64074323276051,6.833373132975187,4.066748449618613,1,0,,,,,Low
SYN000022,Synthetic Entity 000022,Consumer Goods,Brazil,Public,Other,Medium,Comprehensive,Strong,,Yes,13261.74593233272,23.50341589090243,20.420315615281957,2230.440956132425,11777.64823627578,6983.23029085615,1666.3693834438436,0.20497523687793806,112.91556760944961,22.6899678704612,2216.8643466257613,1426.5846388469008,790.2797077788605,5.0903537201881965,1.7524479489385263,1.1798374429035008,97.32299793550777,59.412050834205566,60.76699336167742,22.316294005900193,63.41878560993003,70.99056409401969,0,59.31000017258616,28.931846937181593,112.0558114829212,0,0,,,,,Low
SYN000023,Synthetic Entity 000023,Technology,Germany,Private,Big4,High,,Weak,,Yes,7579.40517930271,10.289182364055252,7.400916622045003,1005.4731770187321,5305.426120923016,3420.882629434352,177.62593885761044,0.05295854902134846,5.654793550046728,32.15324406552043,502.94796351244423,289.84461934787674,213.1033441645675,5.2629615743011815,1.5056719771088367,1.332689234988361,58.72557809668796,24.689327514835817,23.42463676792276,11.235398727554724,44.176360081513174,52.62421941895894,0,10.571561456660003,53.150234307676364,59.18176692394919,1,0,,,,,Low
SYN000024,Synthetic Entity 000024,Pharmaceuticals,Turkey,Public,Other,Medium,Comprehensive,Weak,,Yes,10121.965407181855,20.720909357967432,14.086456552099621,1070.460008717567,10312.945995471466,6574.264630783023,778.3762011676839,0.11999331527307192,49.492718942559115,31.18336358035292,1877.6938694818343,477.1838961320218,1400.5099733498125,4.888445730802115,1.197732365907558,0.6642580615388882,36.04437403173359,89.18647614966504,46.20161680519628,25.10851795886375,49.33870068434615,64.2770676441074,1,40.567912519198366,32.4608411923261,32.047849518057255,0,0,,,,,Low
SYN000025,Synthetic Entity 000025,Consumer Goods,India,Public,Big4,Medium,Comprehensive,Weak,,Yes,12503.773689720929,17.549290987825707,15.565482751408352,1810.490315871908,22270.15402542067,10574.33496440162,796.4749186579153,0.06835756176180148,28.86377481923974,31.72236018797453,2181.38826478623,1415.8974735952895,765.4907911909406,5.04875049608033,1.0556671623503675,0.9401891257327701,41.49205310568071,88.12855149951149,35.80846777251419,16.873128529880436,9.216297225863077,54.95165749418262,1,12.994795858624295,68.16559358841833,59.387500255759996,2,0,,,,,Low
SYN000026,Synthetic Entity 000026,Consumer Goods,Singapore,State,Big4,High,Partial,Weak,,Yes,26149.08897711318,19.097466494148296,15.042022890124398,4847.380906371552,27033.236559372104,6764.6386895880305,588.8704018472666,0.07760059731748956,46.32257213537042,29.717004765390175,3127.272677816156,1076.8335970603598,2050.439080755796,4.9631648506969555,1.5191119369888804,1.0310877033322907,98.1534276578417,108.65847675408156,49.371781650887925,21.594767305994356,28.88567062113384,66.19164370095135,1,57.87859759145062,50.634155834733996,52.85382356358479,1,1,,,,,Low
SYN000027,Synthetic Entity 000027,Consumer Goods,United States,Public,Other,Medium,Comprehensive,Strong,,Yes,11082.5703533472,20.45359497842221,15.388031012927692,1151.886449953688,11150.814101323318,7158.553066219042,834.8379601511983,0.1286483613491863,52.83069869264862,29.505900698778422,1989.1110931258652,497.498469275264,1491.6126238506013,4.92728334193864,1.2500759467207976,0.6804242464240717,34.3399717458376,87.44862422364038,44.195906745633366,22.176194004217557,48.04593479338737,63.27426607099465,1,42.59705211041427,29.50322202513396,30.872724202506987,0,0,,,,,Low
SYN000028,Synthetic Entity 000028,Consumer Goods,Turkey,Public,Big4,Medium,,Standard,,Yes,6750.984306215067,31.87513463314567,26.949214730602776,821.7373287930145,6075.148720535673,4101.214041298162,0.0,0.0,0.5270000021078143,29.41310703825729,2077.083642096471,316.34108126933705,1760.742560827134,4.96280866456279,1.5354296955315558,1.3722682199568557,52.32383720294163,66.30018836162272,35.26206375893452,20.02966902794447,116.6741458325404,83.48720431051088,2,10.098319046247521,84.28407198002941,67.62532433307258,1,0,,,,,Low
SYN000029,Synthetic Entity 000029,Consumer Goods,Turkey,State,Other,Low,Partial,Standard,,Yes,4339.177337406945,19.591862373458824,12.837371963664909,469.3464863458346,3655.442559384398,1960.2509155097391,223.3378533284931,0.10723466718739813,14.020527269698096,30.929393644638445,605.224135105119,116.57963933428789,488.6444957708311,4.9922923476313175,1.5131864859611228,1.1597552131780375,56.397725637140304,53.92440810828869,84.47390152958516,10.809472062896518,13.758883760648539,72.1117656461014,2,16.39261206093233,33.146120119436674,19.19366701461635,1,1,,,,,Low
SYN000030,Synthetic Entity 000030,Media,China,Public,Other,Medium,Partial,Weak,,Yes,10814.471684898223,24.19920143238451,18.79161555802122,1354.0412818112816,20608.927631305258,10361.911653107196,1062.6475656733778,0.10021392650728761,124.42877248630869,14.656816381669373,1849.3659812062347,449.1597243724568,1400.2062568337778,5.122854087671413,1.8855714559065229,1.4675363841502784,56.72534094862116,47.31318363618185,36.89208120052938,7.930782604900524,44.87444870598154,88.10709764589826,2,10.241577052095513,11.505372060996416,63.84935290115404,1,0,,,,,Low
SYN000031,Synthetic Entity 000031,Pharmaceuticals,United Kingdom,Private,Big4,Medium,Comprehensive,Strong,,Yes,6437.599404405952,31.37162521102856,28.05675089978624,770.1351898542279,5672.1561292278075,3772.2000927462796,0.0,0.0,0.4878842347130468,30.392212164465626,1818.73047713466,299.9514256233739,1518.779051511286,4.853542923719585,1.6856250589890813,1.4894615233893835,53.4638818237141,66.87980361818609,37.105482780051716,22.4738954534194,117.94542742421933,81.68617310431127,2,9.33219596498522,87.84340930787174,69.06217659765247,1,0,,,,,Low
SYN000032,Synthetic Entity 000032,Technology,Australia,Public,Big4,High,Partial,Weak,,Yes,4588.66936719335,10.175866229397208,6.744248259336322,795.357034015999,4664.423620744619,1929.2876345085585,39.00758042576118,0.01926734121816285,3.513897334567332,29.19370557158439,343.76477817783854,366.1750356737531,-22.41025749591455,5.295478726834007,2.205432358320924,1.8485320965292305,36.755989333746626,72.16854178856362,52.01482341952289,-9.01383673016774,117.23110624450531,60.3954972198379,0,35.39157537863422,92.19317282590852,15.79347634209232,0,0,,,,,Low
SYN000033,Synthetic Entity 000033,Manufacturing,Brazil,Public,Big4,Medium,Partial,Standard,,Yes,3370.042760264865,15.973167078447029,10.277857477154472,490.4585664910117,3936.073743441262,1807.0792574348827,0.0,0.0,0.5170571268064967,28.03744410185057,363.31713625491614,100.99605130998705,262.3210849449291,5.04738972230919,0.5153905295167482,0.3037448934527728,77.59656615660066,20.693289840610472,40.42679862266346,3.07482682516011,75.78000614773515,48.903537672205154,0,35.442894946324216,23.566571763482393,5.129023795458746,1,1,,,,,Low
SYN000034,Synthetic Entity 000034,Manufacturing,India,Public,Other,Medium,Comprehensive,Weak,,Yes,4449.6997816385,20.35059518985606,12.08161714557715,515.199971065315,3785.955890885572,2073.9943289603953,229.78783796758756,0.11922239450099194,14.329088738882945,28.251434504496533,601.9763288718906,121.02703596705658,480.949292904834,4.921864479480161,1.440103162515423,1.1262554135022356,57.66757983121224,53.68313839347318,82.54467868484035,10.758779020816847,14.224989170673274,71.58391583309859,2,16.603488857689943,33.17187665553582,18.494915307985895,1,1,,,,,Low
SYN000035,Synthetic Entity 000035,Technology,France,Public,Other,Medium,,Weak,,Yes,3330.7763112108264,26.629097176067198,22.190437173727194,545.9093284946421,3071.602267928156,1773.5655553948327,0.0,0.0,0.49021870606158696,29.719049355260506,850.0154538296257,226.79921822146113,623.2162356081645,4.962323174547124,1.3147357288201857,0.8165052035510969,52.78970967063839,115.86454181765473,92.89144364177216,2.763305935327154,31.53943951951487,88.60643168626517,1,70.07299345947355,5.744417364965833,1.7979594987847163,1,0,,,,,Low
SYN000036,Synthetic Entity 000036,Pharmaceuticals,Germany,Private,Other,Medium,Partial,Weak,,Yes,11079.590703650776,22.128768147574792,17.877293635864035,1308.8394993650393,21726.17579988715,11178.08195144452,1080.2689167365684,0.09534610480083092,123.49931726848781,16.093653293976615,1859.4106964162122,467.3979768686956,1392.0127195475166,5.145943134756742,1.8774461224857377,1.4610646895740473,56.571507589607066,47.10347169751691,38.14697227802222,4.419352548802638,45.01256435560801,88.19849114348108,2,10.412276774949051,13.512263028305204,61.980591847844615,2,0,,,,,Low
SYN000037,Synthetic Entity 000037,Automotive,United Kingdom,Public,Big4,High,,Standard,,Yes,46526.7405826231,7.076486021825187,2.9892688374391243,7947.956747279922,73573.4947114873,43873.7959475611,496.24472058033695,0.010115287625236129,55.280238910163874,29.69715105001862,1057.9132882621518,2533.278934863254,-1475.3656466011023,4.991484275791111,0.9648361268700848,0.5495011517618988,54.33220364600799,98.00268018353111,93.15263819286291,2.817898059172556,54.66096423575325,50.872028593530715,1,17.75574723093955,41.37136697262313,60.33452004101089,0,0,,,,,Low
SYN000038,Synthetic Entity 000038,Energy,United Kingdom,Private,Big4,Medium,Comprehensive,Weak,,Yes,5101.490852268264,19.71793979672801,14.467645885083266,959.5960733682551,7147.687163494679,2895.8447813144135,0.0,0.0,0.4993535671971064,29.71626429604258,733.0292289629724,509.4892933193067,223.53993564366573,4.6865645818829105,1.8087674382029488,1.7085796878699862,58.139745937961905,82.79155262165412,53.276069229522356,15.882711301277313,63.12009214615227,65.82769260113186,1,15.312082541430225,19.1929323887369,37.58042769936088,0,1,,,,,Low
SYN000039,Synthetic Entity 000039,Retail,United Kingdom,Public,Big4,High,Comprehensive,Weak,,Yes,4475.37734746826,9.757036985699148,6.72879524392722,763.4533556819997,4739.677032582156,1828.0296508728059,37.61752282182919,0.018609828323890295,3.5589893144509444,30.24435981445176,349.2744037453581,356.11602266294483,-6.841618917586743,4.774409395298866,2.1099824094258937,1.8385038728140155,35.224918906135755,73.07499044355663,50.35780796682133,-8.94010201057402,117.07070973667027,60.725238786559295,0,36.71350108697845,91.51194293768857,13.35523917518204,0,0,,,,,Low
SYN000040,Synthetic Entity 000040,Telecommunications,Mexico,Public,Other,High,,Standard,,Yes,4286.240588494279,9.977806150413931,6.456354901066272,783.0352840797337,4591.325784714363,1841.2677371043865,39.46846295629049,0.019689093455146547,3.6423423532158368,31.772872397969603,338.5651922479868,350.6343217226607,-12.0691294746739,5.101316630838051,2.084285394610504,1.8497934362116202,36.12299457392916,74.55412937007684,50.27117101853888,-10.167704748665818,117.33561400580685,60.402477810918,0,35.05425086163627,93.83802221560691,12.1345054429337,0,0,,,,,Low
SYN000041,Synthetic Entity 000041,Manufacturing,Brazil,Public,Big4,High,Partial,Strong,,Yes,10308.933335874915,20.380365450683414,15.69440670641228,1093.0416632834554,10203.180345622839,6549.514135167664,791.3152524867867,0.10830539681641285,48.230903990814,28.819900825609164,1920.516626437104,470.90168589886304,1449.614940538241,5.137552226319975,1.2415098084503295,0.6595540170022632,33.727426418904464,88.28489584540864,44.95279792166677,25.719325537584734,49.55458490574607,64.7492307202314,1,41.24960173487558,31.452328460219356,32.523272824724394,0,0,,,,,Low
SYN000042,Synthetic Entity 000042,Technology,India,Private,Other,Medium,Partial,Weak,,Yes,5006.649842497161,19.701216559024097,15.82183414800547,991.9059988013879,7274.004361678262,2902.156731755556,0.0,0.0,0.4816262701776982,31.870579497358907,720.6317403003699,526.5373912604937,194.0943490398762,4.824778015154409,1.8756891325915743,1.7200992081256554,54.82710349778446,83.70402909343598,55.15652155161645,14.960318123183793,64.37363602557173,64.46482010234075,1,15.552225877065428,17.324008596923086,34.62192442754005,0,1,,,,,Low
SYN000043,Synthetic Entity 000043,Consumer Goods,Germany,Private,Big4,High,Partial,Strong,,Yes,14413.409783495148,20.166494046867523,13.892290690064382,1269.306799825171,18605.289482954347,9385.077693124202,2697.488035359539,0.2897656649050179,209.2167343107342,9.794827937354944,1977.5674288396706,755.2625099613168,1222.3049188783539,4.69144451682579,1.8002183259469338,1.5356156584164753,54.54591018587866,76.41325755339645,60.04699245393284,8.30845177891331,30.467763626936915,68.82527077530156,1,13.249714403372929,60.09474318352329,70.71337181312416,0,1,,,,,Low
SYN000044,Synthetic Entity 000044,Manufacturing,Singapore,Public,Big4,High,Comprehensive,Standard,,Yes,3266.997168484694,26.29735148107031,22.346830129048314,532.5156753365173,2819.312755006916,1733.7965156602484,0.0,0.0,0.46229235238167293,29.26074116933265,856.1400530627342,226.31389314694889,629.8261599157853,5.205069606851551,1.2434723233295832,0.8077452399195316,53.31799920883274,116.10210741823087,92.39236158065144,2.9240699121213396,30.26690700876523,88.02697042995347,1,71.90219633889849,7.54035861948093,2.1177432041770428,1,0,,,,,Low
SYN000045,Synthetic Entity 000045,Media,Brazil,Public,Big4,High,Partial,Weak,,Yes,9923.591401094129,22.160518158329545,17.08325024827607,1698.0278843186538,19176.92059259213,12391.663383466424,0.0,0.0,0.463672157832867,30.1971847912583,1886.9680652109937,649.5553607105958,1237.412704500398,4.871901985628915,0.5254351255236487,0.31611139280240513,36.9019372922775,64.77120305585595,81.53137151300142,16.89365955939359,100.881934954111,53.27162024530903,0,31.913051560334125,4.8984183639130485,18.72764080274567,1,0,,,,,Low
SYN000046,Synthetic Entity 000046,Telecommunications,South Africa,Public,Other,Medium,Comprehensive,Weak,,Yes,9208.92621296835,27.076034585441345,20.88783689480302,696.7277763018304,6447.167365416299,3504.5365910696214,985.343189731397,0.2828207694513041,88.12480706514629,20.08424143467409,1773.3753302123632,517.6857760114914,1255.689554200872,5.224535650912747,1.3228269871680114,1.1948109345992954,24.984419336991184,53.545137528279746,55.2901119722013,23.55870813697375,94.44453445239213,70.477391729734,1,38.247313003933385,61.93851335739423,27.10318701207813,0,0,,,,,Low
SYN000047,Synthetic Entity 000047,Chemicals,Mexico,Public,Big4,Medium,Partial,Standard,Indirect,Yes,13459.993424885573,19.81863466193696,14.992487688397306,1269.8402248653003,17102.17746562138,9255.149628853687,2571.9230994115146,0.2873969567453425,207.73934623917245,10.219567512055166,1937.56480777002,749.7833826975258,1187.7814250724941,4.829674181316162,1.806091974646851,1.4408253456242266,54.996287933427446,76.73368570242992,61.99009308737501,8.415564426339305,31.383433646664532,67.93916560939215,1,12.208535509389584,60.73842437356535,72.2861576347098,0,1,,,,,Low
SYN000048,Synthetic Entity 000048,Technology,Canada,Public,Other,Medium,Partial,Weak,,Yes,10864.149633741632,21.713114266738184,17.75764427468611,1319.251152894358,21023.994025585907,10414.340623422635,1045.051196404254,0.10078041589257157,124.93316928689588,16.39256680230297,1800.9359791730903,462.8797130961655,1338.0562660769249,5.026374762624231,1.9202163339573703,1.4595284161881636,58.06201923798541,47.816684971615835,38.944326225611,8.028145925521164,45.04729626647885,88.50096182180032,2,11.268976808871225,14.306234155549959,60.79321005466278,2,0,,,,,Low
SYN000049,Synthetic Entity 000049,Transportation,Netherlands,Public,Big4,Medium,Partial,Weak,,Yes,19307.79052473073,16.339462006719994,8.582048580944925,1856.4620091377342,24344.61979082277,13092.909855746579,2244.1846444912653,0.16760963180102562,269.00187128110093,6.342532198291641,1903.0129157687334,442.3521877157918,1460.6607280529415,5.1485837692117,0.8614797578550217,0.618123227646671,37.17403432202564,93.20357416888072,55.44341737395351,24.37864225103536,48.62955742466737,83.17960754415759,0,4.393581067108478,59.857552034110995,52.50174720524149,0,0,,,,,Low
